date,region,product,sales_amount,units_sold,promo_active,holiday,year,month,month_name,quarter
2022-05-19,West,Product_C,2630.0,29,0,0,2022,5,May,2022Q2
2022-05-20,North,Product_A,2095.0,25,0,0,2022,5,May,2022Q2
2022-05-20,North,Product_B,4258.0,48,0,0,2022,5,May,2022Q2
2022-05-20,North,Product_C,3167.0,40,0,0,2022,5,May,2022Q2
2022-05-20,South,Product_A,2474.0,26,0,0,2022,5,May,2022Q2
2022-05-20,South,Product_B,4946.5,69,1,0,2022,5,May,2022Q2
2022-05-20,South,Product_C,4751.5,83,1,0,2022,5,May,2022Q2
2022-05-20,East,Product_A,3294.0,59,0,0,2022,5,May,2022Q2
2022-05-20,East,Product_B,2229.0,37,0,0,2022,5,May,2022Q2
2022-05-20,East,Product_C,1801.8,29,1,0,2022,5,May,2022Q2
2022-05-20,West,Product_A,2200.0,28,0,0,2022,5,May,2022Q2
2022-05-20,West,Product_B,2278.0,30,0,0,2022,5,May,2022Q2
2022-05-20,West,Product_C,2150.0,30,0,0,2022,5,May,2022Q2
2022-05-21,North,Product_A,4189.900000000001,59,0,1,2022,5,May,2022Q2
2022-05-21,North,Product_B,3778.500000000001,41,0,1,2022,5,May,2022Q2
2022-05-21,North,Product_C,5166.700000000001,83,0,1,2022,5,May,2022Q2
2022-05-21,South,Product_A,1469.6,17,0,1,2022,5,May,2022Q2
2022-05-21,South,Product_B,5464.8,82,0,1,2022,5,May,2022Q2
2022-05-21,South,Product_C,5490.1,55,0,1,2022,5,May,2022Q2
2022-05-21,East,Product_A,3029.4,31,0,1,2022,5,May,2022Q2
2022-05-21,East,Product_B,1459.7,19,0,1,2022,5,May,2022Q2
2022-05-21,East,Product_C,3051.6200000000003,34,1,1,2022,5,May,2022Q2
2022-05-21,West,Product_A,4730.0,63,0,1,2022,5,May,2022Q2
2022-05-21,West,Product_B,2996.4,58,0,1,2022,5,May,2022Q2
2022-05-21,West,Product_C,4185.5,63,0,1,2022,5,May,2022Q2
2022-05-22,North,Product_A,6230.510000000001,76,1,1,2022,5,May,2022Q2
2022-05-22,North,Product_B,1646.7,20,0,1,2022,5,May,2022Q2
2022-05-22,North,Product_C,4849.900000000001,69,0,1,2022,5,May,2022Q2
2022-05-22,South,Product_A,4018.3,60,0,1,2022,5,May,2022Q2
2022-05-22,South,Product_B,4381.3,68,0,1,2022,5,May,2022Q2
2022-05-22,South,Product_C,2446.4,26,0,1,2022,5,May,2022Q2
2022-05-22,East,Product_A,3878.6,49,0,1,2022,5,May,2022Q2
2022-05-22,East,Product_B,2024.88,34,1,1,2022,5,May,2022Q2
2022-05-22,East,Product_C,3885.31,41,1,1,2022,5,May,2022Q2
2022-05-22,West,Product_A,4164.6,64,0,1,2022,5,May,2022Q2
2022-05-22,West,Product_B,2516.8,41,0,1,2022,5,May,2022Q2
2022-05-22,West,Product_C,2754.4,48,0,1,2022,5,May,2022Q2
2022-05-23,North,Product_A,1392.3,22,1,0,2022,5,May,2022Q2
2022-05-23,North,Product_B,2344.0,25,0,0,2022,5,May,2022Q2
2022-05-23,North,Product_C,4773.0,54,0,0,2022,5,May,2022Q2
2022-05-23,South,Product_A,4754.0,57,0,0,2022,5,May,2022Q2
2022-05-23,South,Product_B,3463.0,49,0,0,2022,5,May,2022Q2
2022-05-23,South,Product_C,6401.2,116,1,0,2022,5,May,2022Q2
2022-05-23,East,Product_A,1341.0,15,0,0,2022,5,May,2022Q2
2022-05-23,East,Product_B,1939.6,34,1,0,2022,5,May,2022Q2
2022-05-23,East,Product_C,2256.0,37,0,0,2022,5,May,2022Q2
2022-05-23,West,Product_A,3903.0,76,0,0,2022,5,May,2022Q2
2022-05-23,West,Product_B,2086.0,23,0,0,2022,5,May,2022Q2
2022-05-23,West,Product_C,1667.0,30,0,0,2022,5,May,2022Q2
2022-05-24,North,Product_A,4218.0,54,0,0,2022,5,May,2022Q2
2022-05-24,North,Product_B,3344.9,63,1,0,2022,5,May,2022Q2
2022-05-24,North,Product_C,4797.0,52,0,0,2022,5,May,2022Q2
2022-05-24,South,Product_A,6171.1,76,1,0,2022,5,May,2022Q2
2022-05-24,South,Product_B,1976.0,20,0,0,2022,5,May,2022Q2
2022-05-24,South,Product_C,3130.0,37,0,0,2022,5,May,2022Q2
2022-05-24,East,Product_A,2773.0,36,0,0,2022,5,May,2022Q2
2022-05-24,East,Product_B,1896.0,19,0,0,2022,5,May,2022Q2
2022-05-24,East,Product_C,4879.0,79,0,0,2022,5,May,2022Q2
2022-05-24,West,Product_A,2557.1,25,1,0,2022,5,May,2022Q2
2022-05-24,West,Product_B,3947.0,51,0,0,2022,5,May,2022Q2
2022-05-24,West,Product_C,1136.0,18,0,0,2022,5,May,2022Q2
2022-05-25,North,Product_A,4358.0,69,0,0,2022,5,May,2022Q2
2022-05-25,North,Product_B,3796.0,45,0,0,2022,5,May,2022Q2
2022-05-25,North,Product_C,2602.0,28,0,0,2022,5,May,2022Q2
2022-05-25,South,Product_A,2096.0,23,0,0,2022,5,May,2022Q2
2022-05-25,South,Product_B,4081.0,55,0,0,2022,5,May,2022Q2
2022-05-25,South,Product_C,2028.0,26,0,0,2022,5,May,2022Q2
2022-05-25,East,Product_A,3511.0,41,0,0,2022,5,May,2022Q2
2022-05-25,East,Product_B,1896.7,20,1,0,2022,5,May,2022Q2
2022-05-25,East,Product_C,4353.0,60,0,0,2022,5,May,2022Q2
2022-05-25,West,Product_A,3398.0,55,0,0,2022,5,May,2022Q2
2022-05-25,West,Product_B,2494.0,25,0,0,2022,5,May,2022Q2
2022-05-25,West,Product_C,3230.0,43,0,0,2022,5,May,2022Q2
2022-05-26,North,Product_A,2601.0,37,0,0,2022,5,May,2022Q2
2022-05-26,North,Product_B,2579.2000000000003,36,1,0,2022,5,May,2022Q2
2022-05-26,North,Product_C,2492.0,30,0,0,2022,5,May,2022Q2
2022-05-26,South,Product_A,1883.0,29,0,0,2022,5,May,2022Q2
2022-05-26,South,Product_B,1249.0,19,0,0,2022,5,May,2022Q2
2022-05-26,South,Product_C,2325.0,31,0,0,2022,5,May,2022Q2
2022-05-26,East,Product_A,1888.0,34,0,0,2022,5,May,2022Q2
2022-05-26,East,Product_B,3672.0,39,0,0,2022,5,May,2022Q2
2022-05-26,East,Product_C,2326.0,30,0,0,2022,5,May,2022Q2
2022-05-26,West,Product_A,1529.0,18,0,0,2022,5,May,2022Q2
2022-05-26,West,Product_B,3773.0,72,0,0,2022,5,May,2022Q2
2022-05-26,West,Product_C,4623.0,62,0,0,2022,5,May,2022Q2
2022-05-27,North,Product_A,4251.0,70,0,0,2022,5,May,2022Q2
2022-05-27,North,Product_B,1572.0,16,0,0,2022,5,May,2022Q2
2022-05-27,North,Product_C,2716.0,28,0,0,2022,5,May,2022Q2
2022-05-27,South,Product_A,1869.0,32,0,0,2022,5,May,2022Q2
2022-05-27,South,Product_B,2594.0,51,0,0,2022,5,May,2022Q2
2022-05-27,South,Product_C,1359.0,17,0,0,2022,5,May,2022Q2
2022-05-27,East,Product_A,2802.0,45,0,0,2022,5,May,2022Q2
2022-05-27,East,Product_B,2625.0,46,0,0,2022,5,May,2022Q2
2022-05-27,East,Product_C,2982.0,38,0,0,2022,5,May,2022Q2
2022-05-27,West,Product_A,4961.0,56,0,0,2022,5,May,2022Q2
2022-05-27,West,Product_B,4806.0,50,0,0,2022,5,May,2022Q2
2022-05-27,West,Product_C,1673.0,22,0,0,2022,5,May,2022Q2
2022-05-28,North,Product_A,2872.1000000000004,40,0,1,2022,5,May,2022Q2
2022-05-28,North,Product_B,2217.9300000000003,44,1,1,2022,5,May,2022Q2
2022-05-28,North,Product_C,5394.400000000001,59,0,1,2022,5,May,2022Q2
2022-05-28,South,Product_A,5349.630000000001,83,1,1,2022,5,May,2022Q2
2022-05-28,South,Product_B,2455.2000000000003,29,0,1,2022,5,May,2022Q2
2022-05-28,South,Product_C,3330.8,34,0,1,2022,5,May,2022Q2
2022-05-28,East,Product_A,3088.8,41,0,1,2022,5,May,2022Q2
2022-05-28,East,Product_B,2943.6000000000004,44,0,1,2022,5,May,2022Q2
2022-05-28,East,Product_C,1644.5000000000002,29,0,1,2022,5,May,2022Q2
2022-05-28,West,Product_A,1278.2,13,0,1,2022,5,May,2022Q2
2022-05-28,West,Product_B,1531.53,20,1,1,2022,5,May,2022Q2
2022-05-28,West,Product_C,1394.8000000000002,16,0,1,2022,5,May,2022Q2
2022-05-29,North,Product_A,2291.3,32,0,1,2022,5,May,2022Q2
2022-05-29,North,Product_B,3978.7,53,0,1,2022,5,May,2022Q2
2022-05-29,North,Product_C,3248.3,60,0,1,2022,5,May,2022Q2
2022-05-29,South,Product_A,2183.5,39,0,1,2022,5,May,2022Q2
2022-05-29,South,Product_B,3979.8,59,0,1,2022,5,May,2022Q2
2022-05-29,South,Product_C,2652.1000000000004,42,0,1,2022,5,May,2022Q2
2022-05-29,East,Product_A,2733.5,29,0,1,2022,5,May,2022Q2
2022-05-29,East,Product_B,4327.400000000001,47,0,1,2022,5,May,2022Q2
2022-05-29,East,Product_C,4177.8,63,0,1,2022,5,May,2022Q2
2022-05-29,West,Product_A,3812.6,44,0,1,2022,5,May,2022Q2
2022-05-29,West,Product_B,2967.8,30,0,1,2022,5,May,2022Q2
2022-05-29,West,Product_C,4420.13,66,1,1,2022,5,May,2022Q2
2022-05-30,North,Product_A,4398.0,87,0,0,2022,5,May,2022Q2
2022-05-30,North,Product_B,3402.0,54,0,0,2022,5,May,2022Q2
2022-05-30,North,Product_C,3873.0,45,0,0,2022,5,May,2022Q2
2022-05-30,South,Product_A,3927.0,74,0,0,2022,5,May,2022Q2
2022-05-30,South,Product_B,1807.0,23,0,0,2022,5,May,2022Q2
2022-05-30,South,Product_C,2935.0,31,0,0,2022,5,May,2022Q2
2022-05-30,East,Product_A,3905.0,41,0,0,2022,5,May,2022Q2
2022-05-30,East,Product_B,2217.0,38,0,0,2022,5,May,2022Q2
2022-05-30,East,Product_C,2328.3,29,1,0,2022,5,May,2022Q2
2022-05-30,West,Product_A,3248.0,63,0,0,2022,5,May,2022Q2
2022-05-30,West,Product_B,4847.0,52,0,0,2022,5,May,2022Q2
2022-05-30,West,Product_C,3418.0,52,0,0,2022,5,May,2022Q2
2022-05-31,North,Product_A,3845.0,57,0,0,2022,5,May,2022Q2
2022-05-31,North,Product_B,3929.0,50,0,0,2022,5,May,2022Q2
2022-05-31,North,Product_C,1422.0,15,0,0,2022,5,May,2022Q2
2022-05-31,South,Product_A,4453.0,82,0,0,2022,5,May,2022Q2
2022-05-31,South,Product_B,3397.0,35,0,0,2022,5,May,2022Q2
2022-05-31,South,Product_C,3667.0,50,0,0,2022,5,May,2022Q2
2022-05-31,East,Product_A,3053.0,45,0,0,2022,5,May,2022Q2
2022-05-31,East,Product_B,4854.0,59,0,0,2022,5,May,2022Q2
2022-05-31,East,Product_C,1456.0,21,0,0,2022,5,May,2022Q2
2022-05-31,West,Product_A,2029.0,39,0,0,2022,5,May,2022Q2
2022-05-31,West,Product_B,4177.0,63,0,0,2022,5,May,2022Q2
2022-05-31,West,Product_C,5417.1,102,1,0,2022,5,May,2022Q2
2022-06-01,North,Product_A,3896.0,72,0,0,2022,6,June,2022Q2
2022-06-01,North,Product_B,3463.0,62,0,0,2022,6,June,2022Q2
2022-06-01,North,Product_C,5670.6,82,1,0,2022,6,June,2022Q2
2022-06-01,South,Product_A,3197.0,53,0,0,2022,6,June,2022Q2
2022-06-01,South,Product_B,2563.6,49,1,0,2022,6,June,2022Q2
2022-06-01,South,Product_C,2416.0,33,0,0,2022,6,June,2022Q2
2022-06-01,East,Product_A,4341.0,44,0,0,2022,6,June,2022Q2
2022-06-01,East,Product_B,4287.400000000001,59,1,0,2022,6,June,2022Q2
2022-06-01,East,Product_C,1713.0,17,0,0,2022,6,June,2022Q2
2022-06-01,West,Product_A,2092.0,29,0,0,2022,6,June,2022Q2
2022-06-01,West,Product_B,1029.0,12,0,0,2022,6,June,2022Q2
2022-06-01,West,Product_C,4308.0,44,0,0,2022,6,June,2022Q2
2022-06-02,North,Product_A,4096.0,45,0,0,2022,6,June,2022Q2
2022-06-02,North,Product_B,2016.0,25,0,0,2022,6,June,2022Q2
2022-06-02,North,Product_C,1786.2,24,1,0,2022,6,June,2022Q2
2022-06-02,South,Product_A,2357.0,24,0,0,2022,6,June,2022Q2
2022-06-02,South,Product_B,4809.0,80,0,0,2022,6,June,2022Q2
2022-06-02,South,Product_C,3309.8,46,1,0,2022,6,June,2022Q2
2022-06-02,East,Product_A,1684.0,25,0,0,2022,6,June,2022Q2
2022-06-02,East,Product_B,2471.0,48,0,0,2022,6,June,2022Q2
2022-06-02,East,Product_C,3891.0,58,0,0,2022,6,June,2022Q2
2022-06-02,West,Product_A,3101.0,47,0,0,2022,6,June,2022Q2
2022-06-02,West,Product_B,1240.0,14,0,0,2022,6,June,2022Q2
2022-06-02,West,Product_C,2012.0,30,0,0,2022,6,June,2022Q2
2022-06-03,North,Product_A,3309.0,35,0,0,2022,6,June,2022Q2
2022-06-03,North,Product_B,1430.0,15,0,0,2022,6,June,2022Q2
2022-06-03,North,Product_C,1075.0,20,0,0,2022,6,June,2022Q2
2022-06-03,South,Product_A,4046.0,53,0,0,2022,6,June,2022Q2
2022-06-03,South,Product_B,1826.0,28,0,0,2022,6,June,2022Q2
2022-06-03,South,Product_C,4054.7,42,1,0,2022,6,June,2022Q2
2022-06-03,East,Product_A,2910.0,32,0,0,2022,6,June,2022Q2
2022-06-03,East,Product_B,1891.0,20,0,0,2022,6,June,2022Q2
2022-06-03,East,Product_C,1016.0,15,0,0,2022,6,June,2022Q2
2022-06-03,West,Product_A,1375.0,24,0,0,2022,6,June,2022Q2
2022-06-03,West,Product_B,2860.0,33,0,0,2022,6,June,2022Q2
2022-06-03,West,Product_C,3843.0,40,0,0,2022,6,June,2022Q2
2022-06-04,North,Product_A,1182.5,16,0,1,2022,6,June,2022Q2
2022-06-04,North,Product_B,3791.7,67,0,1,2022,6,June,2022Q2
2022-06-04,North,Product_C,4330.040000000001,50,1,1,2022,6,June,2022Q2
2022-06-04,South,Product_A,4228.400000000001,49,0,1,2022,6,June,2022Q2
2022-06-04,South,Product_B,4952.200000000001,72,0,1,2022,6,June,2022Q2
2022-06-04,South,Product_C,1606.0000000000002,18,0,1,2022,6,June,2022Q2
2022-06-04,East,Product_A,4395.820000000001,56,1,1,2022,6,June,2022Q2
2022-06-04,East,Product_B,2951.3,34,0,1,2022,6,June,2022Q2
2022-06-04,East,Product_C,5465.900000000001,84,0,1,2022,6,June,2022Q2
2022-06-04,West,Product_A,4638.700000000001,54,0,1,2022,6,June,2022Q2
2022-06-04,West,Product_B,4511.1,62,0,1,2022,6,June,2022Q2
2022-06-04,West,Product_C,3389.1000000000004,43,0,1,2022,6,June,2022Q2
2022-06-05,North,Product_A,4134.13,43,1,1,2022,6,June,2022Q2
2022-06-05,North,Product_B,2124.1000000000004,31,0,1,2022,6,June,2022Q2
2022-06-05,North,Product_C,2830.3,29,0,1,2022,6,June,2022Q2
2022-06-05,South,Product_A,6300.580000000001,108,1,1,2022,6,June,2022Q2
2022-06-05,South,Product_B,3304.7300000000005,49,1,1,2022,6,June,2022Q2
2022-06-05,South,Product_C,5046.8,84,0,1,2022,6,June,2022Q2
2022-06-05,East,Product_A,5222.8,98,0,1,2022,6,June,2022Q2
2022-06-05,East,Product_B,5771.4800000000005,93,1,1,2022,6,June,2022Q2
2022-06-05,East,Product_C,3116.3,38,0,1,2022,6,June,2022Q2
2022-06-05,West,Product_A,3500.2000000000003,38,0,1,2022,6,June,2022Q2
2022-06-05,West,Product_B,3877.500000000001,46,0,1,2022,6,June,2022Q2
2022-06-05,West,Product_C,3836.8,47,0,1,2022,6,June,2022Q2
2022-06-06,North,Product_A,3070.6,37,1,0,2022,6,June,2022Q2
2022-06-06,North,Product_B,2857.0,48,0,0,2022,6,June,2022Q2
2022-06-06,North,Product_C,1129.0,15,0,0,2022,6,June,2022Q2
2022-06-06,South,Product_A,4856.0,74,0,0,2022,6,June,2022Q2
2022-06-06,South,Product_B,4373.0,54,0,0,2022,6,June,2022Q2
2022-06-06,South,Product_C,4178.0,69,0,0,2022,6,June,2022Q2
2022-06-06,East,Product_A,1886.0,33,0,0,2022,6,June,2022Q2
2022-06-06,East,Product_B,2433.0,39,0,0,2022,6,June,2022Q2
2022-06-06,East,Product_C,3654.0,60,0,0,2022,6,June,2022Q2
2022-06-06,West,Product_A,2371.0,24,0,0,2022,6,June,2022Q2
2022-06-06,West,Product_B,2204.0,43,0,0,2022,6,June,2022Q2
2022-06-06,West,Product_C,3433.3,36,1,0,2022,6,June,2022Q2
2022-06-07,North,Product_A,3578.0,40,0,0,2022,6,June,2022Q2
2022-06-07,North,Product_B,1817.0,19,0,0,2022,6,June,2022Q2
2022-06-07,North,Product_C,4266.0,46,0,0,2022,6,June,2022Q2
2022-06-07,South,Product_A,3842.0,75,0,0,2022,6,June,2022Q2
2022-06-07,South,Product_B,4888.0,61,0,0,2022,6,June,2022Q2
2022-06-07,South,Product_C,2619.0,35,0,0,2022,6,June,2022Q2
2022-06-07,East,Product_A,2119.0,23,0,0,2022,6,June,2022Q2
2022-06-07,East,Product_B,1807.0,20,0,0,2022,6,June,2022Q2
2022-06-07,East,Product_C,2397.0,27,0,0,2022,6,June,2022Q2
2022-06-07,West,Product_A,2269.0,31,0,0,2022,6,June,2022Q2
2022-06-07,West,Product_B,1539.2,16,1,0,2022,6,June,2022Q2
2022-06-07,West,Product_C,2306.0,27,0,0,2022,6,June,2022Q2
2022-06-08,North,Product_A,4231.0,82,0,0,2022,6,June,2022Q2
2022-06-08,North,Product_B,3059.0,50,0,0,2022,6,June,2022Q2
2022-06-08,North,Product_C,2881.0,35,0,0,2022,6,June,2022Q2
2022-06-08,South,Product_A,3552.0,51,0,0,2022,6,June,2022Q2
2022-06-08,South,Product_B,4110.0,82,0,0,2022,6,June,2022Q2
2022-06-08,South,Product_C,2458.0,33,0,0,2022,6,June,2022Q2
2022-06-08,East,Product_A,3037.0,37,0,0,2022,6,June,2022Q2
2022-06-08,East,Product_B,2038.4,26,1,0,2022,6,June,2022Q2
2022-06-08,East,Product_C,1983.8,25,1,0,2022,6,June,2022Q2
2022-06-08,West,Product_A,4411.0,60,0,0,2022,6,June,2022Q2
2022-06-08,West,Product_B,3964.0,62,0,0,2022,6,June,2022Q2
2022-06-08,West,Product_C,2892.0,45,0,0,2022,6,June,2022Q2
2022-06-09,North,Product_A,2174.9,35,1,0,2022,6,June,2022Q2
2022-06-09,North,Product_B,2173.0,25,0,0,2022,6,June,2022Q2
2022-06-09,North,Product_C,2708.0,42,0,0,2022,6,June,2022Q2
2022-06-09,South,Product_A,3686.0,43,0,0,2022,6,June,2022Q2
2022-06-09,South,Product_B,1439.0,17,0,0,2022,6,June,2022Q2
2022-06-09,South,Product_C,3988.0,59,0,0,2022,6,June,2022Q2
2022-06-09,East,Product_A,3341.0,41,0,0,2022,6,June,2022Q2
2022-06-09,East,Product_B,4948.0,91,0,0,2022,6,June,2022Q2
2022-06-09,East,Product_C,4523.0,71,0,0,2022,6,June,2022Q2
2022-06-09,West,Product_A,4814.0,87,0,0,2022,6,June,2022Q2
2022-06-09,West,Product_B,3443.0,36,0,0,2022,6,June,2022Q2
2022-06-09,West,Product_C,4670.0,83,0,0,2022,6,June,2022Q2
2022-06-10,North,Product_A,4629.0,49,0,0,2022,6,June,2022Q2
2022-06-10,North,Product_B,5813.6,60,1,0,2022,6,June,2022Q2
2022-06-10,North,Product_C,1555.0,16,0,0,2022,6,June,2022Q2
2022-06-10,South,Product_A,4866.0,54,0,0,2022,6,June,2022Q2
2022-06-10,South,Product_B,3815.0,59,0,0,2022,6,June,2022Q2
2022-06-10,South,Product_C,1042.0,13,0,0,2022,6,June,2022Q2
2022-06-10,East,Product_A,2378.0,34,0,0,2022,6,June,2022Q2
2022-06-10,East,Product_B,2133.0,29,0,0,2022,6,June,2022Q2
2022-06-10,East,Product_C,2338.7000000000003,33,1,0,2022,6,June,2022Q2
2022-06-10,West,Product_A,4339.400000000001,55,1,0,2022,6,June,2022Q2
2022-06-10,West,Product_B,1722.5,21,1,0,2022,6,June,2022Q2
2022-06-10,West,Product_C,4861.0,90,0,0,2022,6,June,2022Q2
2022-06-11,North,Product_A,1657.7,29,0,1,2022,6,June,2022Q2
2022-06-11,North,Product_B,2497.0,26,0,1,2022,6,June,2022Q2
2022-06-11,North,Product_C,3165.8,35,0,1,2022,6,June,2022Q2
2022-06-11,South,Product_A,1721.5000000000002,22,0,1,2022,6,June,2022Q2
2022-06-11,South,Product_B,4434.43,52,1,1,2022,6,June,2022Q2
2022-06-11,South,Product_C,5063.3,101,0,1,2022,6,June,2022Q2
2022-06-11,East,Product_A,5462.6,56,0,1,2022,6,June,2022Q2
2022-06-11,East,Product_B,1240.8000000000002,15,0,1,2022,6,June,2022Q2
2022-06-11,East,Product_C,2036.1,26,0,1,2022,6,June,2022Q2
2022-06-11,West,Product_A,2348.5,45,0,1,2022,6,June,2022Q2
2022-06-11,West,Product_B,3558.5000000000005,46,0,1,2022,6,June,2022Q2
2022-06-11,West,Product_C,4878.5,51,0,1,2022,6,June,2022Q2
2022-06-12,North,Product_A,1402.5,26,0,1,2022,6,June,2022Q2
2022-06-12,North,Product_B,1366.2,15,0,1,2022,6,June,2022Q2
2022-06-12,North,Product_C,4437.400000000001,71,0,1,2022,6,June,2022Q2
2022-06-12,South,Product_A,3225.2000000000003,45,0,1,2022,6,June,2022Q2
2022-06-12,South,Product_B,2748.9,29,0,1,2022,6,June,2022Q2
2022-06-12,South,Product_C,5417.5,95,0,1,2022,6,June,2022Q2
2022-06-12,East,Product_A,3338.5000000000005,44,0,1,2022,6,June,2022Q2
2022-06-12,East,Product_B,5305.3,73,0,1,2022,6,June,2022Q2
2022-06-12,East,Product_C,1427.8000000000002,24,0,1,2022,6,June,2022Q2
2022-06-12,West,Product_A,2247.3,23,0,1,2022,6,June,2022Q2
2022-06-12,West,Product_B,3680.8200000000006,57,1,1,2022,6,June,2022Q2
2022-06-12,West,Product_C,3834.6,51,0,1,2022,6,June,2022Q2
2022-06-13,North,Product_A,2684.5,30,1,0,2022,6,June,2022Q2
2022-06-13,North,Product_B,3657.0,66,0,0,2022,6,June,2022Q2
2022-06-13,North,Product_C,1941.0,19,0,0,2022,6,June,2022Q2
2022-06-13,South,Product_A,2915.9,32,1,0,2022,6,June,2022Q2
2022-06-13,South,Product_B,1327.0,13,0,0,2022,6,June,2022Q2
2022-06-13,South,Product_C,1375.0,15,0,0,2022,6,June,2022Q2
2022-06-13,East,Product_A,5704.400000000001,93,1,0,2022,6,June,2022Q2
2022-06-13,East,Product_B,4737.0,77,0,0,2022,6,June,2022Q2
2022-06-13,East,Product_C,6024.2,63,1,0,2022,6,June,2022Q2
2022-06-13,West,Product_A,4892.0,78,0,0,2022,6,June,2022Q2
2022-06-13,West,Product_B,2080.0,39,1,0,2022,6,June,2022Q2
2022-06-13,West,Product_C,2727.4,48,1,0,2022,6,June,2022Q2
2022-06-14,North,Product_A,1365.0,17,0,0,2022,6,June,2022Q2
2022-06-14,North,Product_B,2461.0,26,0,0,2022,6,June,2022Q2
2022-06-14,North,Product_C,1790.0,19,0,0,2022,6,June,2022Q2
2022-06-14,South,Product_A,3414.0,46,0,0,2022,6,June,2022Q2
2022-06-14,South,Product_B,2077.0,25,0,0,2022,6,June,2022Q2
2022-06-14,South,Product_C,4235.0,50,0,0,2022,6,June,2022Q2
2022-06-14,East,Product_A,1797.0,34,0,0,2022,6,June,2022Q2
2022-06-14,East,Product_B,1719.0,22,0,0,2022,6,June,2022Q2
2022-06-14,East,Product_C,1684.0,22,0,0,2022,6,June,2022Q2
2022-06-14,West,Product_A,1946.0,20,0,0,2022,6,June,2022Q2
2022-06-14,West,Product_B,4252.0,48,0,0,2022,6,June,2022Q2
2022-06-14,West,Product_C,5708.3,62,1,0,2022,6,June,2022Q2
2022-06-15,North,Product_A,4590.0,68,0,0,2022,6,June,2022Q2
2022-06-15,North,Product_B,4056.0,68,0,0,2022,6,June,2022Q2
2022-06-15,North,Product_C,2464.0,24,0,0,2022,6,June,2022Q2
2022-06-15,South,Product_A,2263.3,27,1,0,2022,6,June,2022Q2
2022-06-15,South,Product_B,3560.0,42,0,0,2022,6,June,2022Q2
2022-06-15,South,Product_C,2539.0,27,0,0,2022,6,June,2022Q2
2022-06-15,East,Product_A,1501.0,30,0,0,2022,6,June,2022Q2
2022-06-15,East,Product_B,3118.0,53,0,0,2022,6,June,2022Q2
2022-06-15,East,Product_C,3236.0,44,0,0,2022,6,June,2022Q2
2022-06-15,West,Product_A,3339.0,36,0,0,2022,6,June,2022Q2
2022-06-15,West,Product_B,2306.0,34,0,0,2022,6,June,2022Q2
2022-06-15,West,Product_C,2179.0,33,0,0,2022,6,June,2022Q2
2022-06-16,North,Product_A,4426.0,55,0,0,2022,6,June,2022Q2
2022-06-16,North,Product_B,3307.0,37,0,0,2022,6,June,2022Q2
2022-06-16,North,Product_C,1303.0,13,0,0,2022,6,June,2022Q2
2022-06-16,South,Product_A,4110.0,52,0,0,2022,6,June,2022Q2
2022-06-16,South,Product_B,4741.0,92,0,0,2022,6,June,2022Q2
2022-06-16,South,Product_C,4101.5,48,1,0,2022,6,June,2022Q2
2022-06-16,East,Product_A,2553.0,45,0,0,2022,6,June,2022Q2
2022-06-16,East,Product_B,3300.0,44,0,0,2022,6,June,2022Q2
2022-06-16,East,Product_C,3646.0,66,0,0,2022,6,June,2022Q2
2022-06-16,West,Product_A,1581.0,21,0,0,2022,6,June,2022Q2
2022-06-16,West,Product_B,3645.0,54,0,0,2022,6,June,2022Q2
2022-06-16,West,Product_C,4750.2,60,1,0,2022,6,June,2022Q2
2022-06-17,North,Product_A,6281.6,106,1,0,2022,6,June,2022Q2
2022-06-17,North,Product_B,4300.0,54,0,0,2022,6,June,2022Q2
2022-06-17,North,Product_C,1154.0,16,0,0,2022,6,June,2022Q2
2022-06-17,South,Product_A,2395.9,29,1,0,2022,6,June,2022Q2
2022-06-17,South,Product_B,1746.0,27,0,0,2022,6,June,2022Q2
2022-06-17,South,Product_C,1769.0,19,0,0,2022,6,June,2022Q2
2022-06-17,East,Product_A,1273.0,13,0,0,2022,6,June,2022Q2
2022-06-17,East,Product_B,4793.0,55,0,0,2022,6,June,2022Q2
2022-06-17,East,Product_C,2209.0,27,0,0,2022,6,June,2022Q2
2022-06-17,West,Product_A,3425.0,51,0,0,2022,6,June,2022Q2
2022-06-17,West,Product_B,4267.0,54,0,0,2022,6,June,2022Q2
2022-06-17,West,Product_C,3007.0,32,0,0,2022,6,June,2022Q2
2022-06-18,North,Product_A,1520.2,20,0,1,2022,6,June,2022Q2
2022-06-18,North,Product_B,3905.000000000001,60,0,1,2022,6,June,2022Q2
2022-06-18,North,Product_C,3174.6000000000004,41,0,1,2022,6,June,2022Q2
2022-06-18,South,Product_A,1345.3000000000002,13,0,1,2022,6,June,2022Q2
2022-06-18,South,Product_B,1390.4,19,0,1,2022,6,June,2022Q2
2022-06-18,South,Product_C,4952.090000000001,91,1,1,2022,6,June,2022Q2
2022-06-18,East,Product_A,2834.7000000000003,48,0,1,2022,6,June,2022Q2
2022-06-18,East,Product_B,4754.200000000001,74,0,1,2022,6,June,2022Q2
2022-06-18,East,Product_C,2116.4,40,0,1,2022,6,June,2022Q2
2022-06-18,West,Product_A,2598.2000000000003,33,0,1,2022,6,June,2022Q2
2022-06-18,West,Product_B,4424.200000000001,72,0,1,2022,6,June,2022Q2
2022-06-18,West,Product_C,5248.1,67,1,1,2022,6,June,2022Q2
2022-06-19,North,Product_A,6031.740000000001,105,1,1,2022,6,June,2022Q2
